id,pos,CLASS_STAR,PSF_e1,PSF_e2,scalelength,model_flux,MAG_u,MAG_g,MAG_r,MAG_i,MAG_z
W2p1p3_6358,134.49713649999987 -1.9005222380000006,0.219339,0.0195,-0.0013,1.3717,4.9,25.2229,24.461,24.0966,24.1878,24.1331
W2p1p3_6361,134.77115540000028 -1.9004401109999767,0.745966,0.0249,0.0084,0.8313,3.4,25.5507,24.9563,24.4161,24.0716,23.6635
W2p1p3_6365,134.52424579999982 -1.900455497999982,0.889287,0.0223,0.0022,0.0,4.6,25.2492,25.0929,25.1191,24.306,24.1096
W2p1p3_6366,134.76824890000023 -1.9004247369999943,0.0118493,0.035,0.0081,1.8784,9.7,25.0885,24.4234,24.0081,23.2286,22.4642
W2p1p3_6372,134.7860661999999 -1.9006062780000077,0.023398,0.027,0.0088,1.8872,21.5,25.3191,24.2786,23.0162,22.2263,21.8094
W2p1p3_6376,134.66245510000002 -1.900399198000021,0.721663,0.0263,0.0047,1.6758,4.5,25.975,24.7808,24.3421,24.2325,23.9842
W2p1p3_6378,134.42376829999998 -1.9004767899999975,0.0238102,0.0196,-0.0052,1.889,11.8,24.8479,24.1152,23.4239,22.95,22.7796
W2p1p3_6380,134.89007650000008 -1.900312805000014,0.927807,0.0153,0.0194,0.0,4.9,99.0,99.0,25.8711,23.7718,23.044
W2p1p3_6394,134.77514330000025 -1.9002719519999742,0.604906,0.0249,0.0085,0.6073,3.0,25.0724,24.814,24.469,24.2215,23.8279
W2p1p3_6395,134.58245139999988 -1.9003290759999798,0.656712,0.031,0.0066,0.7942,5.2,24.3728,24.2812,24.2358,23.8297,23.3455
W2p1p3_6397,134.43208369999994 -1.9003156850000162,0.182986,0.0196,-0.0047,0.7853,6.3,24.3344,24.1591,23.952,23.8034,23.2383
W2p1p3_6400,134.5488361000002 -1.9006145060000104,0.0172219,0.0295,0.0064,1.9587,14.4,23.7039,23.4731,23.2013,22.8607,22.5736
W2p1p3_6403,134.52266370000015 -1.9002643289999963,0.494866,0.0179,0.0037,0.9229,2.9,25.634,25.3502,25.7041,24.5704,99.0
W2p1p3_6408,134.38553350000004 -1.9001986950000052,0.418999,0.0161,-0.0075,1.2792,5.4,24.9481,24.5558,24.3937,23.8493,23.4025
W2p1p3_6416,134.81186100000028 -1.9001501489999981,0.0575127,0.0251,0.009,1.8524,5.7,26.0454,25.8493,24.9763,24.0173,23.3952
W2p1p3_6418,134.55990520000006 -1.9001409019999937,0.817725,0.0234,0.0037,0.5199,4.0,24.8485,24.7809,24.5069,23.8704,23.8574
W2p1p3_6419,134.5407773000002 -1.9001695070000264,0.747338,0.0228,0.003,0.5488,14.7,23.9722,23.7677,23.4762,22.7915,22.6297
W2p1p3_6423,134.31207369999984 -1.9004434979999842,0.00415743,0.0153,-0.0125,3.3866,16.6,24.0584,23.8458,23.2117,22.5378,21.9452
W2p1p3_6424,134.69326370000002 -1.9000960830000142,0.503884,0.0204,0.0045,1.3902,5.5,25.4831,25.193,24.5364,24.1517,24.9646
W2p1p3_6425,134.5888572000002 -1.9001150570000216,0.436023,0.0242,0.0047,0.7616,4.4,99.0,25.9681,25.3913,24.2497,24.0713
W2p1p3_6431,134.72345090000013 -1.9000582070000245,0.5615,0.0373,0.005,0.4942,5.4,99.0,26.3621,25.3352,24.023,23.6675
W2p1p3_6439,134.59272840000006 -1.900018832999995,0.172018,0.0244,0.0048,0.9805,4.9,26.6644,25.8746,25.0596,24.098,23.6037
W2p1p3_6440,134.26200749999995 -1.9000224270000168,0.582546,0.0214,-0.0159,1.4217,3.7,25.6033,25.1847,24.6135,24.3408,24.3153
W2p1p3_6448,134.3595017000001 -1.900288823999992,0.0172874,0.0158,-0.0093,1.7903,13.3,24.5919,24.1423,23.5953,22.8751,22.6948
W2p1p3_6449,134.1572511999998 -1.8999441030000133,0.727864,0.0104,-0.0341,0.0,4.3,99.0,27.0848,25.6034,24.2932,23.8134
W2p1p3_6454,134.4145844000002 -1.8999513680000153,0.10759,0.0196,-0.0057,1.4346,6.4,24.9149,24.5405,24.4025,23.8855,23.8884
W2p1p3_6457,134.44504960000026 -1.8999212010000128,0.920315,0.0197,-0.004,0.5152,4.8,99.0,25.1148,24.4241,24.215,24.4582
W2p1p3_6461,134.03183539999995 -1.8998534859999892,0.425307,0.0078,-0.0708,0.0,8.1,99.0,25.448,24.0756,23.3818,23.1952
W2p1p3_6462,134.80203730000017 -1.8998825000000132,0.00737455,0.0246,0.0089,2.0355,10.1,24.0428,23.8639,23.5636,23.0862,22.6484
W2p1p3_6463,134.56562310000007 -1.8998416239999874,0.551785,0.0132,0.0023,2.9284,6.1,25.6799,25.0084,24.4615,24.2,23.805
W2p1p3_6466,134.25998169999977 -1.8998181239999827,0.646625,0.0101,-0.0237,1.289,3.3,24.8772,24.5665,24.4619,24.2062,23.8547
W2p1p3_6468,134.77073169999974 -1.899812717999992,0.105395,0.0249,0.0084,1.9667,4.6,24.8244,24.57,23.9971,23.6866,23.7066
W2p1p3_6470,134.70431969999999 -1.8998094219999833,0.823101,0.0275,0.0052,0.6482,11.0,99.0,27.7597,25.4879,23.1741,22.5099
W2p1p3_6472,134.88817629999986 -1.900922601999986,0.980976,0.0269,0.0164,0.0,147.5,25.182,22.8415,21.6888,20.16,19.5096
W2p1p3_6474,134.6654358999998 -1.8998096819999972,0.689682,0.0264,0.0048,1.7299,3.7,26.1622,25.6599,25.0602,24.4603,24.1993
W2p1p3_6480,134.24440549999974 -1.8997190470000171,0.0259308,0.0134,-0.0209,2.0615,6.4,24.4056,24.2028,23.9533,23.7724,23.4394
W2p1p3_6484,134.75352469999976 -1.8997188149999749,0.979609,0.0353,0.0082,0.0,18.2,24.4549,23.2879,22.7943,22.5638,22.3698
W2p1p3_6490,134.75845149999995 -1.8999357109999802,0.981413,0.025,0.0081,0.0,44.6,22.7991,22.002,21.677,21.5204,21.4681
W2p1p3_6499,134.2216222000003 -1.899527680000015,0.725646,0.0129,-0.0235,1.3018,6.2,25.0713,24.6332,23.961,23.7704,23.6589
W2p1p3_6500,134.46773969999987 -1.8995396809999785,0.0081227,0.0197,-0.0028,2.1548,10.9,25.5591,24.7771,24.2396,23.1431,23.0059
W2p1p3_6501,134.43961640000023 -1.8997602010000134,0.983017,0.0287,-0.0027,0.0,42.7,27.0338,24.2808,23.0923,21.5714,20.9014
W2p1p3_6505,134.2661699999997 -1.8994715340000219,0.580993,0.0139,-0.0183,0.5169,7.1,25.2134,24.6788,24.3667,23.5885,23.3435
W2p1p3_6506,134.23006280000007 -1.8996749160000224,0.0305243,0.0131,-0.0226,1.6741,23.7,23.0216,22.9272,22.7746,22.1985,22.1082
W2p1p3_6511,134.35965700000017 -1.899436208000025,0.522925,0.0159,-0.0092,0.0,3.5,25.2961,25.103,24.8203,24.5243,24.9057
W2p1p3_6516,134.2239724000003 -1.8994272290000216,0.639742,0.013,-0.0233,0.53,2.9,25.4961,24.831,24.6581,24.5661,24.5124
W2p1p3_6520,134.55068559999987 -1.8994090200000044,0.510654,0.0169,1.0E-4,1.3203,4.9,99.0,27.0264,25.3519,24.356,23.574
W2p1p3_6523,134.21263309999978 -1.899357592000011,0.265165,0.0128,-0.0246,0.5995,6.9,26.3741,25.0367,24.6877,23.5324,22.6798
W2p1p3_6526,134.4199358000001 -1.900656359999997,0.981384,0.0196,-0.0055,0.0,195.4,24.7995,22.3039,21.159,19.8592,19.3137
W2p1p3_6529,134.4688563 -1.8993345319999773,0.339055,0.0197,-0.0027,1.1334,4.9,26.3396,25.6122,25.1761,24.0372,23.5291
W2p1p3_6533,134.919528 -1.8992442600000092,0.211215,-0.0025,0.0272,0.9168,21.3,22.5812,22.0563,22.1663,22.3095,22.4159
W2p1p3_6536,134.57440449999982 -1.8992826310000104,0.666925,0.0239,0.0042,1.3779,3.3,25.5803,25.1003,24.7494,24.3799,24.5963
W2p1p3_6537,134.26737079999984 -1.8994925519999826,0.0465572,0.0328,-0.0051,1.6787,16.6,25.8024,24.4252,23.1872,22.4983,22.108
W2p1p3_6539,134.4511457000002 -1.8992850050000134,0.536179,0.0197,-0.0036,1.1389,3.6,25.8831,25.28,25.2575,24.576,24.2518
W2p1p3_6540,134.28749399999998 -1.8992562490000195,0.708952,0.0338,-0.0026,0.6955,4.8,25.1223,25.0561,24.6803,24.1931,24.0137
W2p1p3_6542,134.1997457999999 -1.8992468890000016,0.0131421,0.0126,-0.026,1.4873,7.9,24.9208,24.2577,23.633,23.5176,23.3958
W2p1p3_6544,134.85074270000013 -1.8991922199999771,0.415681,0.0121,0.0126,0.8006,13.9,24.7509,23.6415,23.0724,22.7387,22.6811
W2p1p3_6546,134.7240179000002 -1.8991980219999944,0.892629,0.0472,0.0062,0.5065,12.8,99.0,25.728,24.5874,23.0057,22.3831
W2p1p3_6553,134.78893440000016 -1.899129827000017,0.144537,-0.0014,0.0093,1.7625,8.2,24.849,24.6422,24.1388,23.5325,22.8303
W2p1p3_6558,134.27252829999975 -1.8991949909999786,0.630859,0.0141,-0.0175,0.5646,3.7,99.0,26.8503,25.643,24.4114,23.7321
W2p1p3_6559,134.4854486000001 -1.8991750229999922,0.912734,0.0196,-0.0018,0.3021,8.8,99.0,26.4146,24.8218,23.4557,22.9394
W2p1p3_6560,134.34666240000016 -1.8991648329999795,0.132967,0.0158,-0.0101,1.967,5.5,24.7102,24.0732,23.8611,23.9583,23.4979
W2p1p3_6561,134.79671640000012 -1.9008426379999896,0.0274588,0.0245,0.0089,3.1544,53.8,22.769,22.3218,21.6524,21.2549,21.1992
W2p1p3_6565,134.2903111000001 -1.8990963800000236,0.542811,-0.0072,-0.0284,1.9752,4.9,25.194,25.0828,24.7204,24.5757,23.9878
W2p1p3_6568,134.58617510000008 -1.8990798809999883,0.430006,0.0243,0.0046,3.1429,4.1,99.0,25.283,24.6318,24.4655,99.0
W2p1p3_6573,134.25289389999995 -1.899044778999996,0.581903,0.0137,-0.0198,0.0,3.3,26.4151,26.0437,24.8566,24.5716,24.2035
W2p1p3_6574,134.70848340000023 -1.8990799330000223,0.434362,0.0276,0.0052,1.0039,7.9,24.7618,24.5905,24.2805,23.5393,23.3778
W2p1p3_6575,134.73434520000012 -1.8991329370000205,0.0801064,0.025,0.0075,1.0768,18.5,23.6375,23.3728,23.0715,22.4417,22.2399
W2p1p3_6581,134.2087737999999 -1.899017512999999,0.767232,0.004,-0.0301,0.3749,13.8,99.0,25.3205,24.2449,22.8652,22.463
W2p1p3_6582,134.5149107 -1.8990322170000096,0.0118791,-0.0011,-0.0069,2.1293,5.6,25.604,24.1617,23.7102,23.4317,23.587
W2p1p3_6590,134.78096429999974 -1.8992816439999998,0.0244061,0.0249,0.0086,2.2303,30.9,23.3026,22.992,22.622,21.8497,21.5781
W2p1p3_6598,134.2404027999997 -1.8988961810000176,0.939117,0.0134,-0.0213,0.0,5.6,99.0,25.6643,24.6233,24.0953,23.9402
W2p1p3_6602,134.29033319999985 -1.89894013999999,0.551136,-0.0072,-0.0283,1.972,4.9,25.2375,25.124,24.7209,24.5437,99.0
W2p1p3_6608,134.7611348 -1.898844732000021,0.542362,0.0251,0.0082,1.0327,6.0,24.9176,24.5816,24.3669,23.9684,23.3753
W2p1p3_6614,134.63746009999977 -1.8988238110000046,0.100545,0.0325,0.0062,1.9097,11.7,25.582,24.6666,23.6514,23.1594,22.8666
W2p1p3_6617,134.53215239999994 -1.8991126069999882,0.0216712,0.0226,0.0027,3.4632,28.6,23.099,22.8949,22.6657,21.9884,21.6833
W2p1p3_6619,134.58902189999975 -1.898774862000008,0.674296,0.0244,0.0046,0.75,6.4,99.0,26.4689,24.5984,23.6466,23.1126
W2p1p3_6621,134.43761480000012 -1.8987846130000159,0.756373,0.0197,-0.0044,1.1417,4.7,24.7816,24.527,24.4717,24.366,24.1587
W2p1p3_6623,134.87733039999998 -1.898659622000008,0.137126,0.0113,0.0173,1.5487,7.4,27.0938,25.661,24.4222,23.379,22.5043
W2p1p3_6625,134.71401839999982 -1.8986980779999991,0.701576,0.0277,0.0053,1.1023,4.0,25.4245,25.0492,24.7876,24.298,24.2915
W2p1p3_6626,134.54255500000002 -1.8987329939999864,0.376896,0.023,0.0031,1.2015,4.4,26.4491,99.0,25.5719,24.1163,23.4654
W2p1p3_6630,134.8159715000001 -1.898628511999996,0.61201,0.0251,0.009,0.755,3.6,25.7707,25.2928,24.6838,24.4082,24.2006
W2p1p3_6633,134.35514230000015 -1.8986766170000149,0.105954,0.021,-0.0055,1.3927,9.8,24.7059,23.9893,23.3869,23.2435,23.1783
W2p1p3_6634,134.54168799999974 -1.8986388149999829,0.604104,0.0229,0.0031,3.0287,7.5,25.4246,24.9578,24.6652,24.2044,23.9379
W2p1p3_6642,134.31382420000006 -1.8998912769999876,0.0286241,0.0154,-0.0124,2.128,75.5,22.5504,21.877,21.1281,20.8554,20.603
W2p1p3_6643,134.25121179999982 -1.8985540339999962,0.651806,0.0137,-0.02,1.0121,3.4,24.9348,24.6582,24.6008,24.3731,24.395
W2p1p3_6645,134.72890930000008 -1.8985609979999842,0.619074,-0.006,0.0048,1.3771,4.8,25.2192,25.3855,25.0532,24.2665,99.0
W2p1p3_6650,134.21618809999987 -1.8985239180000093,0.422274,0.0129,-0.0241,2.7603,5.7,25.4983,24.7281,24.6328,24.1199,23.6287
W2p1p3_6652,134.69425200000018 -1.898537035000022,0.713028,0.0275,0.0051,0.8657,3.8,25.9847,25.9048,25.5494,24.5568,24.4081
W2p1p3_6655,134.68746330000016 -1.8985125259999858,0.227016,0.0269,0.005,1.1343,9.6,26.8917,25.4889,24.0404,23.226,22.7965
W2p1p3_6660,134.00293449999992 -1.8987666490000117,0.00783942,0.0165,-0.0728,1.9633,11.2,24.6323,24.1413,23.5369,22.8368,22.7692
W2p1p3_6662,134.7988265999998 -1.89843434800001,0.584116,0.0248,0.0088,1.1178,3.5,25.6254,25.7343,25.0855,24.393,24.8688
W2p1p3_6663,134.7683797000001 -1.8984330329999792,0.166113,0.0251,0.0083,1.3971,11.0,27.492,25.2157,24.1012,22.9596,22.0761
W2p1p3_6667,134.54157670000018 -1.8983805069999966,0.823323,0.023,0.0031,2.6392,7.3,25.4212,24.9315,24.631,23.8817,23.4845
W2p1p3_6677,134.74209339999996 -1.8989881630000194,4.38152E-4,0.0251,0.0077,3.783,14.3,24.02,23.6828,23.4046,22.9358,22.7412
W2p1p3_6679,134.40187529999992 -1.8983766129999837,0.48119,-0.0021,-0.0167,1.6153,5.0,25.884,26.1288,25.0652,23.9499,23.4228
W2p1p3_6681,134.21928890000012 -1.8983217340000007,0.702237,0.013,-0.0237,0.0,3.6,99.0,26.0411,25.5241,24.3419,23.6297
W2p1p3_6683,134.5681900000001 -1.89834016100002,0.0622091,0.0238,0.004,1.9034,10.2,24.8104,23.9629,23.3564,23.2044,23.2076
W2p1p3_6686,134.41350950000015 -1.8983770480000208,0.328584,0.0199,-0.006,0.9324,15.1,25.877,24.496,23.7415,22.8026,22.5106
W2p1p3_6698,134.54405609999992 -1.8982344680000207,0.731009,0.0231,0.0032,1.6943,5.4,26.1285,25.1455,24.6199,23.9686,23.4275
W2p1p3_6700,134.87961160000017 -1.8982236340000183,0.0889964,0.0113,0.0176,0.7926,9.6,25.6677,24.7338,23.9231,23.1184,22.802
W2p1p3_6701,134.1641871999999 -1.8982259459999724,0.556024,0.0106,-0.0326,1.7367,3.8,24.8071,24.6258,24.5028,24.3104,23.9319
W2p1p3_6702,134.63252169999978 -1.8982432329999899,0.982005,0.0035,2.0E-4,0.0,22.7,24.5113,23.2084,22.6099,22.3455,22.1835
W2p1p3_6704,134.84768790000012 -1.8981674050000128,0.809588,0.0219,0.0123,1.742,5.1,25.3668,24.3859,24.1388,24.0119,24.1814
W2p1p3_6715,134.0233372000001 -1.8981875970000037,0.0107802,0.0179,-0.0676,2.2593,16.5,23.3672,22.9647,22.8624,22.5737,22.4347
W2p1p3_6716,134.41195620000025 -1.8981482110000203,0.0214374,0.0199,-0.0061,2.1392,5.5,26.7201,25.8232,24.515,24.0803,23.8366
W2p1p3_6717,134.56079690000004 -1.8981666059999969,0.510745,0.0236,0.0037,2.4516,6.3,25.5068,24.8308,24.3445,23.8681,23.5733
W2p1p3_6726,134.84515379999982 -1.898034811000018,0.00447053,0.0219,0.0118,1.8847,8.4,26.8065,25.4803,24.9208,23.1478,22.4124
W2p1p3_6728,134.51360819999982 -1.8981040380000134,0.236406,0.0134,-9.0E-4,1.4622,8.9,24.3909,23.9729,23.6134,23.0304,22.5785
W2p1p3_6734,134.2843664000003 -1.8980212740000204,0.510523,0.0225,-0.013,1.3405,3.5,25.1978,24.893,24.7434,24.482,24.7053
W2p1p3_6735,134.2220413 -1.8980097569999776,0.151312,0.0131,-0.0233,1.9381,5.1,25.6539,25.194,24.6908,23.9308,23.9567
W2p1p3_6737,134.32753300000022 -1.8980532930000205,0.0698029,0.0157,-0.0113,1.676,7.3,25.3855,24.6242,24.2246,23.4457,23.0094
W2p1p3_6741,134.3643634999999 -1.897971777999984,0.627185,0.0161,-0.0088,1.7648,3.8,24.9972,25.0237,25.0797,24.3261,23.698
W2p1p3_6752,134.5608189999998 -1.897962908999999,0.506539,0.0236,0.0037,2.4797,6.4,99.0,25.2747,24.8889,24.3679,24.0223
W2p1p3_6755,134.92287259999986 -1.8978697429999942,0.0105354,0.019,0.0215,1.2939,8.1,24.6094,24.3279,24.1985,23.4874,23.3793
W2p1p3_6756,134.80960810000016 -1.8978909410000149,0.00166332,0.0254,0.0089,2.4968,8.0,25.4986,24.4852,23.941,23.5629,23.2477
W2p1p3_6758,134.67960699999983 -1.8978740039999924,0.728022,0.0269,0.0049,1.0786,4.0,25.4875,25.4985,25.2577,24.2719,24.0037
W2p1p3_6759,134.88246710000016 -1.8978382670000202,0.0766445,0.021,0.0169,1.6722,5.8,99.0,25.567,24.6663,23.5898,22.6685
W2p1p3_6762,134.23430829999987 -1.8978463910000067,0.30523,0.0134,-0.0219,0.7868,9.6,26.5829,24.7741,24.1001,23.2088,22.3661
W2p1p3_6764,134.34529500000028 -1.8978103839999938,0.727423,0.016,-0.0101,0.584,3.8,25.9167,25.2223,24.6091,24.4104,24.3076
W2p1p3_6770,134.7402389999999 -1.8977581359999809,0.762257,0.0252,0.0076,1.083,4.6,24.8876,24.4465,24.4078,24.2058,23.9164
W2p1p3_6776,134.43182750000014 -1.8977494869999814,0.578383,0.0198,-0.0047,0.0,3.4,99.0,26.8426,26.4695,24.5908,23.9082
W2p1p3_6780,134.71478429999974 -1.8976389679999934,0.0123722,0.0278,0.0052,1.8247,8.4,25.3474,24.9293,24.2416,23.3202,22.6918
W2p1p3_6783,134.4742434999998 -1.8976763190000216,0.969281,0.002,-0.0143,0.0,24.3,99.0,25.0886,23.6633,22.1675,21.4676
W2p1p3_6784,134.74315459999983 -1.8976448270000237,0.685935,0.0252,0.0077,0.5998,3.8,25.7628,25.3968,25.0501,24.5345,24.0685
W2p1p3_6789,134.3217157 -1.8976239070000247,0.667415,0.0157,-0.0117,1.3233,3.4,99.0,25.8434,24.8752,24.3666,24.3621
W2p1p3_6790,134.87001599999988 -1.898173325999995,0.0294362,0.0214,0.0154,1.3186,43.0,23.4281,22.728,21.8373,21.5016,21.3101
W2p1p3_6801,134.6214768 -1.8985147489999756,0.0165483,-3.0E-4,-4.0E-4,3.4621,36.6,22.8097,21.9773,21.7036,21.4849,21.3922
W2p1p3_6807,134.3665706999999 -1.8975545560000218,0.12948,0.0162,-0.0086,1.585,6.0,25.9931,25.237,24.1294,23.8279,24.6525
W2p1p3_6808,134.30580649999993 -1.8978352100000166,0.0291762,0.0155,-0.0128,1.4954,18.6,25.7047,24.5274,23.5026,22.3373,21.9782
W2p1p3_6812,134.3287057999998 -1.8977039790000099,0.546665,0.0239,-0.0072,0.8107,29.4,24.2692,23.6947,22.8984,21.9009,21.4395
W2p1p3_6823,134.8575822000001 -1.897388388999991,0.505565,0.0217,0.0135,0.8219,4.3,99.0,26.5062,25.7006,24.2601,23.6808
W2p1p3_6825,134.59144810000024 -1.8974204100000205,0.0744212,0.0245,0.0047,1.3203,4.4,24.6712,24.535,24.4226,24.2478,23.6911
W2p1p3_6826,134.8941984000002 -1.8973869039999791,0.508531,0.0205,0.0183,2.0395,5.7,25.3229,25.0655,24.5259,23.8009,23.2682
W2p1p3_6829,134.61108540000012 -1.897424783000021,0.582563,0.025,0.0052,1.6492,4.1,25.6667,25.4391,25.1328,24.5288,99.0
W2p1p3_6830,134.24150950000018 -1.8973340020000127,0.309814,0.0183,-0.0152,1.0591,9.4,24.375,24.2037,24.0537,23.2862,23.0678
W2p1p3_6833,134.9045835999997 -1.8977450920000114,0.022656,0.02,0.0195,1.7116,24.5,23.4286,22.6838,22.2979,22.2011,22.1144
W2p1p3_6834,134.00501390000016 -1.8973144439999903,0.125296,0.0209,-0.0721,0.6599,6.3,25.3458,24.6599,24.0746,23.7384,23.626
W2p1p3_6837,134.60529780000002 -1.8973493899999785,0.0150444,0.0249,0.0051,1.8143,8.5,26.0339,24.7905,23.8611,23.6084,23.5115
W2p1p3_6840,134.65195749999987 -1.898033933999974,0.0269111,0.0263,0.0046,3.0659,39.8,23.8311,22.7279,22.0128,21.6557,21.2827
W2p1p3_6841,134.20414829999996 -1.8973142759999868,0.409453,0.0129,-0.0253,1.6988,3.0,99.0,99.0,25.3987,24.6147,24.2182
W2p1p3_6843,134.74553390000025 -1.8972853259999956,0.198683,0.0188,0.0062,2.216,6.1,25.0772,24.6472,24.2556,23.8632,23.3357
W2p1p3_6847,134.36000499999977 -1.8972462679999869,0.012075,0.0162,-0.0091,1.2035,9.8,24.3808,24.2132,23.7655,23.0959,22.9501
W2p1p3_6853,134.7161973000003 -1.8973240999999856,0.0122216,0.0279,0.0052,1.6558,14.5,23.9353,23.6791,23.3002,22.8299,22.395
W2p1p3_6860,134.8511397000001 -1.8973583249999861,0.977096,0.0161,0.0142,0.0,60.7,27.454,24.4227,22.9519,21.1533,20.3296
W2p1p3_6862,134.82466950000017 -1.897159563999995,0.622692,0.0251,0.009,1.8596,4.8,25.8576,25.7915,25.0244,24.1644,24.4466
W2p1p3_6863,134.0301356999997 -1.8971892640000214,0.53144,0.0131,-0.0656,0.9361,3.4,25.0458,24.7546,24.7602,24.5451,24.4732
W2p1p3_6864,134.73439180000003 -1.8971690210000147,0.503495,0.0253,0.0075,0.3919,9.3,99.0,26.3047,24.6258,23.0934,22.6329
W2p1p3_6868,134.58265360000001 -1.8971739699999928,0.660818,0.0134,0.0031,1.7825,3.8,25.6528,25.16,25.0684,24.52,23.9681
W2p1p3_6870,134.3683389999997 -1.8972259890000218,0.0145699,0.0249,-0.0053,1.8713,13.1,25.5944,24.6489,23.4792,22.8736,22.6678
W2p1p3_6872,134.55454850000015 -1.8971509660000117,0.171422,0.0235,0.0035,0.9746,4.0,26.4986,25.7234,24.8225,24.3482,24.5315
W2p1p3_6874,134.51257859999973 -1.8970903949999842,0.0646748,-0.001,-0.007,1.5121,10.8,24.5657,24.1168,23.198,23.0005,22.6034
W2p1p3_6876,134.44381410000017 -1.8971334779999882,0.803863,0.0199,-0.004,0.4585,7.3,25.6419,24.8938,24.0405,23.6328,23.5571
W2p1p3_6884,134.4725364999999 -1.8976431639999867,0.981603,0.0198,-0.0025,0.0,68.0,26.4842,23.5179,22.2301,21.0159,20.4902
W2p1p3_6888,134.59354660000005 -1.8970665380000216,0.652085,0.0246,0.0047,1.7458,3.9,25.9452,25.1568,25.0298,24.4531,23.6705
W2p1p3_6889,134.79149109999983 -1.8970335599999886,0.367149,0.0251,0.0087,1.0274,16.1,24.3645,23.8813,23.4667,22.5737,22.3706
W2p1p3_6890,134.5903441999998 -1.8970644739999736,0.0115496,0.0245,0.0046,1.8938,9.6,99.0,25.2161,23.8394,23.2623,23.0714
W2p1p3_6891,134.21862219999971 -1.8969773000000096,0.133743,0.0131,-0.0236,1.2765,6.7,25.4403,25.2878,24.3401,23.6065,23.4461
W2p1p3_6895,134.4044075 -1.897008274000015,0.646221,0.0112,-0.0107,1.1195,4.2,25.8525,25.2793,24.8435,24.3908,24.3468
W2p1p3_6896,134.69635890000015 -1.896969161999983,0.0997254,0.0277,0.0051,1.4152,5.6,24.5247,24.2298,24.3162,24.092,24.3235
W2p1p3_6897,134.4667870000001 -1.897031963999992,0.54204,0.0292,-0.0011,0.9364,3.0,99.0,26.5358,25.7658,24.6349,24.6492
W2p1p3_6905,134.54824019999978 -1.897142308999974,0.0114089,0.0297,0.0063,2.4082,17.8,24.2743,23.3863,22.86,22.628,22.5999
W2p1p3_6906,134.43117000000026 -1.896953862000009,0.981607,0.0259,2.0E-4,0.0,17.1,27.1074,24.4216,23.3147,22.646,22.3195
W2p1p3_6907,134.23380149999983 -1.8969289559999805,0.0909104,0.0134,-0.0219,1.3454,5.1,24.9573,24.8875,24.5308,24.201,23.79
W2p1p3_6908,134.7142488 -1.8969256120000022,0.662481,0.0213,0.0048,0.6065,13.4,23.9593,23.6558,23.1956,22.7374,22.8804
W2p1p3_6909,134.58874679999988 -1.8969571840000117,0.726726,0.0245,0.0046,1.1592,4.2,24.4156,24.2098,24.2741,24.1719,23.7605
W2p1p3_6911,134.3400517999997 -1.897126279000008,0.981133,0.007,-0.0139,0.0,39.1,26.7192,24.2957,23.1129,21.6429,21.065
W2p1p3_6912,134.88656580000006 -1.8968699829999849,0.492233,0.0209,0.0173,1.2517,3.2,99.0,25.2456,25.0482,24.6037,24.5642
W2p1p3_6913,134.8017505999999 -1.8968625580000171,0.0693423,0.0254,0.0087,1.4871,5.0,25.2185,24.6955,24.1512,24.0244,23.8934
W2p1p3_6916,134.16882639999997 -1.896890068000004,0.00754267,0.0107,-0.0316,2.4787,11.9,24.3414,24.0666,23.7527,22.8942,22.5699
W2p1p3_6923,134.1611327 -1.8967905959999836,0.375642,0.0108,-0.033,1.5168,4.7,26.2423,25.7172,25.1192,24.1951,24.1247
W2p1p3_6924,134.57580669999973 -1.8968675159999988,0.0220389,0.0242,0.0042,1.9879,26.3,23.4794,22.8781,22.2759,22.1364,21.9064
W2p1p3_6928,134.43662290000015 -1.896776089999989,0.963507,0.0289,-0.0028,0.0,17.0,23.9825,23.1386,22.8393,22.6238,22.4628
W2p1p3_6929,134.3500711 -1.8967957480000088,0.0453005,0.0161,-0.0097,1.2688,24.7,23.8875,22.9511,22.3832,22.1309,21.8632
W2p1p3_6936,134.77315400000023 -1.8966842939999928,0.14678,0.0253,0.0084,1.7464,4.8,99.0,25.5385,24.7134,24.3501,24.9087
W2p1p3_6937,134.8951485 -1.8966331550000086,0.482938,0.0206,0.0183,1.2397,2.9,99.0,99.0,25.4158,24.5253,23.931
W2p1p3_6940,134.5646755000002 -1.8966347870000202,0.981326,0.0135,0.0022,0.0,20.7,25.9749,24.8766,23.7441,22.3964,21.6996
W2p1p3_6941,134.22719910000004 -1.8966220079999982,0.536497,0.0133,-0.0226,1.8293,4.1,25.6509,25.3302,24.6774,24.199,24.1111
W2p1p3_6942,134.82316970000028 -1.896619008999979,0.78228,0.0252,0.009,0.5638,23.4,24.4088,23.4241,22.825,22.2086,22.1091
W2p1p3_6944,134.47603300000011 -1.8966532639999865,0.556855,0.0199,-0.0023,0.6333,5.6,25.0818,24.7219,24.0197,23.7979,23.7003
W2p1p3_6945,134.71024540000025 -1.8965740520000087,0.34602,0.0279,0.0052,0.8341,6.4,25.1484,24.7833,24.1312,23.7474,23.9355
W2p1p3_6946,134.74922720000004 -1.8965718279999957,0.00757108,0.0521,0.0093,1.8424,11.1,24.1667,23.6936,23.6209,23.3423,23.2974
W2p1p3_6948,134.67889549999973 -1.8965808260000243,0.0316838,0.027,0.0049,1.5519,19.1,24.452,23.8448,23.0758,22.4687,22.2019
